,ClusterID,AverageTemperature,MaxTemperature,MinTemperature,TotalRainfall,officialnamesuburb,officialnamestate,lattitude,longtitude,clusterid
1395,97381,16.600310473972602,36.799503,6.0994997,547.60000164,Parsons Beach,South Australia,-34.75151633,137.4797294,97381
1396,97382,16.2615682260274,39.2915,4.5915003,415.59999982,Curramulka,South Australia,-34.66882069,137.7519487,97382
1397,97384,16.748169334246573,40.766,2.016,686.60000002,Brooklyn Park,South Australia,-34.930074,138.544727,97384
1398,97385,13.95205468630137,35.932503,2.6325,751.3000029,Gawler East,South Australia,-34.60266002,138.764335,97385
1399,97386,15.82550010958904,40.6655,2.0154998,354.40000074,Five Miles,South Australia,-34.86619862,139.3950139,97386
1400,97387,16.006057021369863,40.931,-0.069,330.60000374,Punyelroo,South Australia,-34.61058654,139.5970354,97387
1401,97388,16.287151877808217,40.664997,0.715,353.00000089,Galga,South Australia,-34.66592771,139.9386678,97388
1402,97389,16.39770314520548,41.063,0.86300004,404.69999903,Caliph,South Australia,-34.63487039,140.2694713,97389
1403,97390,16.675853901917808,41.113,0.713,374.00000264,Paruna,South Australia,-34.74240775,140.7320045,97390
1404,97395,17.48888250109589,41.5085,0.4585,299.60000074,Wemen,Victoria,-34.80426741,142.667504,97395
1405,97396,17.1126883830137,41.765,0.265,393.29999869,Lake Powell,Victoria,-34.72212782,142.9361096,97396
1406,97397,17.209703866575342,42.326,0.326,403.60000099,Goodnight,New South Wales,-34.92169321,143.3766588,97397
1407,97398,17.19412566821918,41.9565,0.3565,447.70000085,Kyalite,"New South Wales,Victoria",-34.89299177,143.5242013,97398
1408,97399,17.121578826849316,41.163002,0.263,415.50000122,Keri Keri,New South Wales,-34.77431401,143.9837076,97399
1409,97401,17.222828834246574,40.263,0.61300004,449.19999867,Booroorban,New South Wales,-34.85968972,144.7926839,97401
1410,97403,12.00201372219178,32.0265,-2.3735,661.80000079,Mabins Well,New South Wales,-34.90693671,145.5255921,97403
1411,97404,17.045236264657536,39.787,-0.763,463.7000013,Argoon,New South Wales,-34.91797896,145.6572484,97404
1412,97405,16.973598463561643,40.5695,-0.5305,483.30000145,Euroley,New South Wales,-34.71005127,146.3021515,97405
1413,97406,16.824140548767122,39.754498,-1.2455001,527.9000016,Gillenbah,New South Wales,-34.80596853,146.5143385,97406
1414,97407,16.615824100547943,39.187,-0.813,520.00000067,Matong,New South Wales,-34.7633576,146.9113202,97407
1415,97408,16.280564192876714,38.8215,-0.37849998,671.80000173,The Gap (Wagga Wagga - NSW),New South Wales,-34.95423215,147.2127834,97408
1416,97409,15.748419343561645,38.2275,-2.3725,738.30000507,Erin Vale,New South Wales,-34.68130612,147.5334904,97409
1417,97410,15.328690580821917,35.3405,-3.1095,531.70000274,Illabo,New South Wales,-34.82793185,147.7509802,97410
1418,97411,13.85561287671233,33.277,-2.1230001,942.10000278,Beggan Beggan,New South Wales,-34.65555947,148.2851308,97411
1419,97412,14.124320702465752,35.855003,-2.095,755.10000028,Galong,New South Wales,-34.60788174,148.5599131,97412
1420,97413,18.109337098630135,40.0165,4.2665,876.60000367,Lade Vale,New South Wales,-34.85014414,149.1577493,97413
1421,97414,13.64777485780822,35.176003,-1.874,725.70000156,Biala,New South Wales,-34.59582566,149.2605481,97414
1422,97415,17.427736730136985,41.6195,1.9195,721.50000074,Tarlo,New South Wales,-34.63206164,149.8151691,97415
1423,97416,15.145605044657534,37.0675,-1.0324999,753.79999964,Penrose,New South Wales,-34.66389034,150.2140856,97416
1424,97417,22.33090545479452,43.4105,2.9105,234.29999899,Kangaroo Valley,New South Wales,-34.73444206,150.4782298,97417
1425,97418,16.586066428767122,37.1665,-2.1835,561.59999637,Gerringong,New South Wales,-34.7389873,150.8250367,97418
1426,98324,16.633190652054797,23.9,9.0,1138.29999651,Bow Bridge,Western Australia,-34.97969184,116.9743308,98324
1427,98325,16.645485128767124,23.95,9.5,1192.99999996,Ocean Beach,Western Australia,-35.0044825,117.2992044,98325
1428,98326,16.234600421917808,24.3,8.05,1120.10000194,West Cape Howe,Western Australia,-35.10002062,117.6133418,98326
1429,98327,16.47670658630137,25.3,9.5,941.00000414,Walmsley,Western Australia,-34.97387276,117.903058,98327
1430,98378,16.187197495890413,27.0,9.5,431.10000104,Wedge Island (SA),South Australia,-35.17263865,136.4314533,98378
1431,98379,16.183921153424656,28.55,10.05,542.80000474,Inneston,South Australia,-35.23742806,136.8966751,98379
1432,98380,15.698453356164384,41.7025,3.1025,522.69999989,Corny Point,South Australia,-34.95667906,137.049103,98380
1433,98381,16.325958893150684,39.315,4.8650002,468.3000024,Yorketown,South Australia,-34.97881134,137.5962355,98381
1434,98382,16.311985383561645,39.921497,5.6714997,514.20000167,Edithburgh,South Australia,-35.10044333,137.7147987,98382
1435,98384,14.876408763013698,38.6365,3.6365,1002.60000218,Happy Valley (SA),South Australia,-35.07656327,138.57577,98384
1436,98385,14.131140242191782,39.019,2.819,482.99999939,Aldgate,South Australia,-35.0169388,138.7398961,98385
1437,98386,15.603325138082193,41.445503,1.9955001,439.00000079,Monarto South,South Australia,-35.17276132,139.1262011,98386
1438,98387,15.428395291232876,41.059002,1.459,417.70000309,Chapman Bore,South Australia,-35.11539428,139.5487277,98387
1439,98388,15.798657664383562,40.8215,0.6215,426.0000002,Karoonda,South Australia,-35.14453389,139.9373024,98388
1440,98389,15.97450816082192,40.4715,1.4714999,442.90000234,Sandalwood,South Australia,-34.98890684,140.269663,98389
1441,98390,16.05905722328767,40.2565,0.6065,432.69999859,Parilla,South Australia,-35.31442194,140.6962011,98390
1442,98391,16.23934707890411,40.5005,-0.1995,373.10000133,Panitya (Vic.),Victoria,-35.12093568,141.0201077,98391
1443,98392,16.74392563013699,40.141502,-0.2085,385.70000085,Boinka,Victoria,-35.15513352,141.5665878,98392
1444,98393,16.838582541643834,40.2105,0.6605,344.60000227,Underbool,Victoria,-35.15325937,141.8249286,98393
1445,98394,16.768321673150687,39.8825,-0.017500002,357.40000004,Walpeup,Victoria,-35.0992407,142.045875,98394
1446,98395,16.743426951780823,40.187,0.287,347.99999959,Mittyack,Victoria,-35.15428906,142.622329,98395
1447,98396,16.884962303835618,41.237,-0.063,356.90000163,Manangatang,Victoria,-35.05275931,142.9002848,98396
1448,98397,16.776972461369862,41.333,-0.016999997,391.99999949,Vinifera,Victoria,-35.2123365,143.3985401,98397
1449,98398,17.061054954246575,42.0565,0.4065,428.30000064,Koraleigh,New South Wales,-35.12852672,143.4403683,98398
1450,98399,16.997767271780823,41.2565,-0.1435,447.19999994,Dhuragoon,New South Wales,-35.2094773,144.107932,98399
1451,98400,16.845661131232877,40.5565,-0.3435,481.40000278,Niemur,New South Wales,-35.23777267,144.3079102,98400
1452,98401,16.867139469863012,40.4065,-0.2435,504.10000028,Barratta (NSW),New South Wales,-35.18921051,144.5298487,98401
1453,98402,16.881153968219177,40.4435,-0.8065,470.50000287,Conargo,New South Wales,-35.24272545,145.1720276,98402
1454,98403,16.803060314520547,39.8935,-0.5065,458.59999989,Coree,New South Wales,-35.31276623,145.4977151,98403
1455,98404,16.78787100109589,39.7,-0.65,514.80000358,Bundure,New South Wales,-35.14233302,145.8941101,98404
1456,98405,13.285994164931507,34.3435,-3.5065,673.50000143,Morundah,New South Wales,-35.00848986,146.2273328,98405
1457,98406,16.560188128493152,38.3325,-0.3675,517.00000049,Cullivel,New South Wales,-35.25148512,146.4660381,98406
1458,98407,15.957106076712329,37.535,-1.5150001,587.40000278,Galore,New South Wales,-34.98590713,146.8276195,98407
1459,98408,16.429016828767125,38.734,-0.266,841.50000571,Tatton,New South Wales,-35.15993997,147.358666,98408
1460,98409,15.595849498356163,37.816498,-1.8334999,723.80000017,Alfredtown,New South Wales,-35.15320066,147.5414343,98409
1461,98410,14.944464563835616,36.396,-2.154,781.30000218,Adelong,New South Wales,-35.30656131,148.0698002,98410
1462,98411,17.844026610958903,40.8145,3.8144999,804.30000264,Darbalara,New South Wales,-35.05996099,148.2376668,98411
1463,98412,12.660958821369864,33.2925,-2.8575,850.60000491,Burrinjuck,New South Wales,-34.95647678,148.611604,98412
1464,98413,13.116248850410958,33.7365,-2.1135,671.6999991,ACT Remainder - Molonglo Valley,Australian Capital Territory,-35.29217335,149.0598428,98413
1465,98414,12.10920108191781,33.997498,-3.8025,621.49999526,Bywong,New South Wales,-35.17206441,149.3295725,98414
1466,98415,19.062520180821917,38.7355,3.8355002,778.99999773,Manar,New South Wales,-35.2693168,149.6781731,98415
1467,98416,12.784903195342466,34.655,-2.695,657.80000076,St George (NSW),New South Wales,-35.03108803,150.2221908,98416
1468,98417,16.48362760082192,39.788,3.0379999,1054.50000146,Wandandian,New South Wales,-35.08154269,150.5007907,98417
1469,98418,17.187710164383564,36.304,5.554,1093.50000139,Callala Bay,New South Wales,-34.99070538,150.7196452,98418
1470,99380,16.174828739726028,27.0,10.1,593.79999984,Stokes Bay,South Australia,-35.66142366,137.1770311,99380
1471,99381,16.019874457534247,26.6,8.6,621.3000015599999,Kingscote,South Australia,-35.6553917,137.6051064,99381
1472,99383,15.591768310958905,36.694,4.044,779.30000358,Delamere (SA),South Australia,-35.57793651,138.2100684,99383
1473,99384,14.983628906849317,38.784,3.884,641.30000103,Mount Compass,South Australia,-35.36152929,138.597707,99384
1474,99385,15.568741204109589,40.822002,3.222,579.20000093,Goolwa North,South Australia,-35.48470631,138.8087062,99385
1475,99386,15.571781920821918,39.531002,2.681,540.4000037,Wellington (SA),South Australia,-35.32664387,139.3252076,99386
1476,99387,15.519801000821918,41.026,0.22600001,473.20000069,Malinong,South Australia,-35.51058994,139.51571,99387
1477,99388,15.82904422438356,40.778,0.778,465.99999804,Geranium,South Australia,-35.44908018,140.1611301,99388
1478,99389,15.651440847945207,39.7695,1.0195,435.59999915,Parrakie,South Australia,-35.48148214,140.2758351,99389
1479,99390,15.78739497369863,39.813,0.913,452.30000073,Pinnaroo,South Australia,-35.32564746,140.8732827,99390
1480,99392,16.266352535890412,40.1325,-0.0675,402.60000254,Big Desert,"South Australia,Victoria",-35.62098212,141.4848179,99392
1481,99394,16.402380113150684,39.4,-0.2,386.39999954,Patchewollock,Victoria,-35.43527819,142.1875188,99394
1482,99395,16.34647814739726,39.432503,-0.1675,425.20000188,Lascelles,Victoria,-35.55600257,142.6065422,99395
1483,99396,16.619116240547946,40.1935,-0.5065,383.99999994,Myall (Buloke - Vic.),Victoria,-35.53649965,142.7556645,99396
1484,99397,16.640004955616437,40.924,-0.22600001,427.30000099,Gowanford,Victoria,-35.41323479,143.1907275,99397
1485,99398,16.735254666575344,41.613,0.61300004,466.5000037,Kunat,Victoria,-35.51403619,143.537846,99398
1486,99399,16.77197386410959,41.8065,0.30650002,492.80000471,Koondrook,Victoria,-35.64364238,144.1094178,99399
1487,99400,13.313503322465753,34.949,-4.5010004,588.30000284,Barham,New South Wales,-35.60030463,144.215047,99400
1488,99401,16.657548218356165,40.9695,-0.28050002,512.09999859,Pretty Pine,New South Wales,-35.38850887,144.843236,99401
1489,99402,16.598916480821917,40.4935,-0.1065,510.40000069,Lindifferon,New South Wales,-35.40968921,145.1849558,99402
1490,99403,16.547005651232876,40.086998,-0.463,546.30000237,Finley,New South Wales,-35.60612343,145.5849806,99403
1491,99404,16.463615280000003,39.487,-0.563,578.79999783,Mairjimmy,New South Wales,-35.48194481,145.7455857,99404
1492,99405,16.391957003835614,38.924,-1.176,621.40000022,Oaklands,New South Wales,-35.51453183,146.1227349,99405
1493,99406,16.2923501030137,38.489002,-1.311,656.60000268,Bidgeemia,New South Wales,-35.39434697,146.4616845,99406
1494,99407,15.468523777534248,36.342,-1.008,748.59999937,Pleasant Hills,New South Wales,-35.47161331,146.7857185,99407
1495,99408,17.67211890958904,35.926,2.176,781.30000321,Henty (NSW),New South Wales,-35.52953164,147.0441158,99408
1496,99409,14.142294739452055,33.9025,-1.3974999,879.30000192,Big Springs,New South Wales,-35.34675723,147.4195565,99409
1497,99410,14.071164499726029,34.665,-4.1349998,662.00000111,Darlow,New South Wales,-35.34308633,147.9658786,99410
1498,99411,18.020000887671234,40.486,2.636,698.20000256,Bogong Peaks Wilderness,New South Wales,-35.52309275,148.3838168,99411
1499,99412,10.477064056356165,30.1155,-4.4845,820.7000028,Long Plain (Snowy Monaro Regional - NSW),New South Wales,-35.66190274,148.5805124,99412
1500,99413,11.649643894520548,32.322998,-4.127,827.99999539,Phillip,Australian Capital Territory,-35.34697037,149.0908975,99413
1501,99414,19.069288949315066,37.2595,1.6095,820.70000501,Jerrabomberra,New South Wales,-35.38332453,149.2012412,99414
1502,99415,12.676350406575342,33.838,-1.862,778.7000044,Larbert,New South Wales,-35.32180931,149.7689425,99415
1503,99416,15.33040531178082,35.515,-0.93500006,594.50000194,Budawang,New South Wales,-35.40064066,150.0492205,99416
1504,99417,20.852011728767124,42.067,1.767,256.39999939,East Lynne,New South Wales,-35.58829389,150.2788928,99417
1505,100379,14.03026596849315,37.668,3.2180002,861.09999957,Cape Borda,South Australia,-35.75466775,136.7264623,100379
1506,100380,13.878378899726028,36.81,3.4599998,608.30000386,Duncan,South Australia,-35.75767997,137.1309648,100380
1507,100381,15.063304591780822,38.3475,3.9975002,466.20000245,D'Estrees Bay,South Australia,-35.95399667,137.584711,100381
1508,100382,15.53311167260274,37.0435,7.4435,478.89999836,Ironstone,South Australia,-35.74107117,137.982657,100382
1509,100383,15.693624441095892,27.35,9.7,461.90000163,Cuttlefish Bay,South Australia,-35.75520588,138.0297725,100383
1510,100387,15.330656326301371,40.015,1.415,537.10000218,Coorong,South Australia,-35.98736803,139.4818968,100387
1511,100388,15.597625426575343,41.182503,0.4825,527.70000088,Coonalpyn,South Australia,-35.68125737,139.8890836,100388
1512,100389,15.628433608767123,40.695503,2.4455001,533.69999931,Coombe,South Australia,-35.98198035,140.2730122,100389
1513,100390,15.335761572054796,38.9045,1.8544999,528.70000214,Shaugh,South Australia,-35.92881964,140.8515926,100390
1514,100391,15.411276180547945,38.913002,0.563,537.80000276,Telopea Downs,Victoria,-36.01988842,141.1078448,100391
1515,100393,15.753738550136987,39.065,-0.535,434.99999406,Rainbow,Victoria,-35.90228968,141.9611907,100393
1516,100394,15.832067182739728,38.6935,-0.4065,419.60000169,Kenmare (Vic.),Victoria,-35.93442114,142.2048449,100394
1517,100395,15.929399666849314,39.0065,-0.1935,397.90000169,Reedy Dam,Victoria,-35.95790072,142.6452758,100395
1518,100396,16.15370755232877,39.3455,-0.20449999,461.60000118,Birchip West,Victoria,-36.0132455,142.8183488,100396
1519,100397,16.244883561643835,40.463,0.113000005,504.30000078,Culgoa,Victoria,-35.70846283,143.1209834,100397
1520,100398,16.266068085753425,40.976,0.276,455.80000113,Gredgwin,Victoria,-35.96012645,143.6165815,100398
1521,100399,16.447875707123288,41.7065,-0.0935,495.20000219,Wandella (Vic.),Victoria,-35.7371702,143.8236381,100399
1522,100400,16.355992941369863,40.182503,0.7825,537.40000037,Keely,Victoria,-35.8558313,144.2461974,100400
1523,100401,16.23779575890411,40.2565,-0.2935,491.69999993,Thyra,New South Wales,-35.84568087,144.7444458,100401
1524,100402,16.100630080273973,37.802,0.45200002,589.80000224,Bullatale,New South Wales,-35.73850584,145.0806383,100402
1525,100403,16.077388316164384,39.9695,-0.88049996,625.59999755,Bearii,Victoria,-35.88570141,145.3452758,100403
1526,100404,16.122699783561643,39.965,-0.335,651.79999947,Muckatah,Victoria,-36.003163,145.6511834,100404
1527,100405,16.113715524657536,38.482502,-0.5675,682.00000089,Savernake,New South Wales,-35.74403145,146.0177206,100405
1528,100406,15.873253461643836,38.05,-0.6,719.5000002,Carlyle,Victoria,-36.0026376,146.4856771,100406
1529,100407,13.976634678630138,35.437,-2.9629998,800.10000544,Lavington,New South Wales,-36.03484194,146.9345668,100407
1530,100408,19.6809642630137,39.3825,4.8325,740.30000023,Woomargama,New South Wales,-35.85775957,147.2771089,100408
1531,100409,11.735319815178082,30.984999,-4.065,998.70000071,Jingellic,"New South Wales,Victoria",-35.90492646,147.6938025,100409
1532,100410,12.679817423835617,32.094997,-2.7549999,866.70000152,Ournie,New South Wales,-35.94273483,147.8481244,100410
1533,100411,9.096279723956163,28.7985,-11.1515,1187.10000037,Nurenmerenmong,New South Wales,-35.79652293,148.2924985,100411
1534,100412,7.206875568049315,26.258,-8.242001,888.400004385,Adaminaby,New South Wales,-36.01193159,148.7863204,100412
1535,100413,10.308622091041096,30.873,-4.7269998,795.00000341,Shannons Flat,New South Wales,-35.95914994,148.9807007,100413
1536,100414,9.92934266780822,29.809,-3.2910001,699.99999974,Tinderry,New South Wales,-35.69426492,149.3083324,100414
1537,100415,15.253799072328766,37.268,-0.08200002,1058.70000168,Jerrabattgulla,New South Wales,-35.68301384,149.5833031,100415
1538,100416,21.77504663150685,44.3935,3.0435,139.70000144,Congo,New South Wales,-35.95689357,150.134698,100416
1539,101387,15.264372911506848,37.641,2.891,580.29999868,Deepwater (SA),South Australia,-36.13413222,139.819186,101387
1540,101388,15.289243096986302,39.401997,1.4020001,515.20000173,Laffer,South Australia,-36.18159155,140.1521095,101388
1541,101389,15.330309746849316,39.760998,1.411,575.40000048,Keith,South Australia,-36.14341911,140.3425414,101389
1542,101390,15.198407716986303,39.2525,1.2525,504.50000261,Mundulla,South Australia,-36.38552244,140.6741714,101390
1543,101391,15.079803718082193,39.048,0.048,519.70000198,Serviceton,Victoria,-36.37648607,141.0182348,101391
1544,101392,15.036539759726029,38.2765,0.026500002,494.70000532,Miram,Victoria,-36.37407866,141.3792363,101392
1545,101393,15.343475062465753,38.4565,-0.0435,470.7999998,Kiata,Victoria,-36.35747694,141.7828366,101393
1546,101394,15.511904950410958,38.739002,-0.611,448.0999986,Aubrey,Victoria,-36.22621084,142.218117,101394
1547,101395,15.640273846575342,38.432503,-0.017500002,505.70000142,Areegra,Victoria,-36.23824693,142.6803217,101395
1548,101396,15.640912303561644,38.5065,-1.0435,485.69999898,Morton Plains,Victoria,-36.07792261,142.9047647,101396
1549,101397,15.754340117534246,39.3845,0.0845,537.10000114,Chirrip,Victoria,-36.16677834,143.1315891,101397
1550,101398,15.757810887671234,40.0145,0.064500004,575.79999948,Wychitella,Victoria,-36.2668664,143.617524,101398
1551,101399,15.853524213972602,40.919502,-0.6805,519.40000138,Jarklin,Victoria,-36.25169593,143.9559811,101399
1552,101400,15.892495081369864,40.676003,-0.574,514.6000003,Pine Grove (Vic.),Victoria,-36.20936904,144.4004328,101400
1553,101401,15.853496577260273,40.463,-0.13700001,541.19999734,Nanneella,Victoria,-36.34475816,144.7961009,101401
1554,101402,15.647031931780822,38.1,0.05,535.30000169,Kotupna,Victoria,-36.13515547,145.1117462,101402
1555,101403,18.275965844931505,42.7585,-0.1415,417.80000124000003,Tallygaroopna,Victoria,-36.23132679,145.4400622,101403
1556,101404,15.403176615616438,39.1855,-0.8645,707.60000205,Youarang,Victoria,-36.14715928,145.7719882,101404
1557,101405,15.238951255616437,37.611,-0.389,857.60000147,Boorhaman North,Victoria,-36.09881924,146.2439022,101405
1558,101406,14.97454554,35.092,-1.358,800.10000075,Chiltern,Victoria,-36.1994267,146.6161472,101406
1559,101407,13.85561287671233,33.277,-2.1230001,942.10000278,Albury,New South Wales,-36.07369799,146.9134678,101407
1560,101408,14.659576863561645,34.8365,-0.11349994,1073.99999798,Lake Hume Village,New South Wales,-36.09335516,147.0341169,101408
1561,101409,12.710320682465753,31.3435,-2.6065,1195.20000202,Shelley (Vic.),Victoria,-36.2030691,147.554211,101409
1562,101410,13.87452149589041,35.346,-2.254,1108.20000198,Towong,Victoria,-36.12981588,147.971031,101410
1563,101411,8.963446336265754,26.5265,-9.1735,1246.00000178,Jagumba,New South Wales,-36.04250436,148.2359121,101411
1564,101412,9.71717237988493,29.182999,-6.467,956.40000231,Creel Bay,New South Wales,-36.34630826,148.5307099,101412
1565,101413,18.120675939452052,42.6545,0.50450003,318.10000257,Dry Plain,New South Wales,-36.09102136,148.9324326,101413
1566,101414,16.734863835616437,35.0835,3.9835,723.50000251,Numeralla,New South Wales,-36.1835304,149.3548377,101414
1567,101415,16.72377183287671,41.5065,-0.3435,471.20000074,Wandella (NSW),New South Wales,-36.31664162,149.8619958,101415
1568,101416,19.530584424657533,37.702,5.002,895.19999977,Eurobodalla,New South Wales,-36.16815257,149.9590265,101416
1569,102388,14.786629723561646,37.2855,2.1355,627.40000186,Keilira,South Australia,-36.64022943,140.1585084,102388
1570,102389,15.07453842958904,39.141,1.291,578.80000312,Padthaway,South Australia,-36.59498865,140.5200815,102389
1571,102390,14.823677077260275,38.608498,0.5085,494.60000102,Western Flat,South Australia,-36.56774744,140.7018853,102390
1572,102391,14.743440269315068,38.289,0.73899996,551.50000431,Neuarpurr,Victoria,-36.70293142,141.046201,102391
1573,102392,14.682514599726026,37.378,0.22800002,542.70000222,Peronne,Victoria,-36.66081527,141.3721137,102392
1574,102393,14.54976822958904,37.859497,0.2595,508.80000073,Mitre,Victoria,-36.72378066,141.7905572,102393
1575,102394,14.921838864931507,37.7935,-0.3565,476.50000083,Quantong,Victoria,-36.74991464,142.0449818,102394
1576,102395,15.065496408493152,38.0825,-0.2175,516.10000043,Minyip,Victoria,-36.45659355,142.646124,102395
1577,102396,15.019461264109589,37.948,-0.502,490.00000143,Marnoo West,Victoria,-36.71155384,142.7794323,102396
1578,102397,14.608869993150684,37.67,-0.53,495.60000004,Yeungroon,Victoria,-36.39782027,143.3543631,102397
1579,102398,14.548442666849315,38.341,-0.759,522.30000111,Emu,Victoria,-36.73597084,143.4445304,102398
1580,102399,15.140778735342465,40.169502,-0.8305,520.19999956,Kurting,Victoria,-36.53788515,143.8055959,102399
1581,102400,14.966127688767124,39.6305,0.28050002,589.70000164,Epsom (Vic.),Victoria,-36.70251733,144.3086358,102400
1582,102401,15.046665648767123,39.8065,-0.7435,564.40000249,Bonn,Victoria,-36.41206198,144.7200431,102401
1583,102402,15.26952304630137,40.0695,-0.0805,606.89999843,Murchison (Vic.),Victoria,-36.62546074,145.1795071,102402
1584,102403,15.204882373424658,39.552,-0.648,629.2999985399999,Tamleugh North,Victoria,-36.52631885,145.5784264,102403
1585,102404,15.124743949041095,38.440998,-0.459,844.3000019899999,Warrenbayne,Victoria,-36.70457727,145.8893827,102404
1586,102405,14.538690943287671,36.005497,-1.3945,894.99999734,Swanpool,Victoria,-36.72702484,145.9998076,102405
1587,102406,13.959908516438357,34.78,-1.37,1038.20000555,Meadow Creek,Victoria,-36.60250448,146.4535002,102406
1588,102407,14.229661155890412,34.5205,-0.17949998,1416.09999963,Bruarong,Victoria,-36.4216005,146.8652147,102407
1589,102408,13.177398476986301,32.9185,-2.3814998,1306.70000355,Tawonga,Victoria,-36.68462376,147.1998807,102408
1590,102409,13.232079865479452,33.094498,-0.15549994,1201.20000336,Mitta Mitta,Victoria,-36.63120255,147.3982056,102409
1591,102410,8.95959020980822,28.516,-7.3840003,1294.70000179,Nariel Valley,Victoria,-36.50697902,147.839961,102410
1592,102411,18.11121904547945,35.732998,-0.667,544.60000184,Pilot Wilderness,New South Wales,-36.67808491,148.2085872,102411
1593,102412,9.659233919265754,29.629,-5.7209997,1016.69999906,Crackenback,New South Wales,-36.44004769,148.5115768,102412
1594,102413,11.25264036520548,31.2155,-4.2345,670.10000393,Ironmungy,New South Wales,-36.6259367,148.9130615,102413
1595,102414,9.975224888882192,30.419498,-3.5305002,781.7999999,Steeple Flat,New South Wales,-36.57900031,149.369192,102414
1596,102415,14.951796614794521,34.7915,-0.8085,558.60000149,Greendale (Bega Valley - NSW),New South Wales,-36.58451736,149.8614956,102415
1597,102416,15.915031153424657,34.0845,2.9345,1096.40000233,Chinnock,New South Wales,-36.69788151,149.932833,102416
1598,103387,14.819482792328767,34.752,2.552,689.10000113,Wangolina,South Australia,-36.96484889,139.818948,103387
1599,103388,14.818907344109588,37.945503,1.7455001,601.00000082,Pinks Beach,South Australia,-36.86959333,139.8205778,103388
1600,103389,14.598617745753424,38.6565,0.4565,614.50000002,Conmurra,South Australia,-37.10921168,140.189125,103389
1601,103390,14.686380198356165,38.704,0.504,585.10000178,Mount Light,South Australia,-37.00369176,140.7902804,103390
1602,103391,14.291278426575342,37.8325,-0.2175,527.90000085,Hynam,South Australia,-36.95413671,140.9021766,103391
1603,103392,14.065987325479451,37.932503,-0.3175,596.10000242,Wombelano,Victoria,-37.01821832,141.5858872,103392
1604,103393,14.298682796164384,38.358498,-0.8915,555.79999895,Noradjuha,Victoria,-36.84798251,141.9195615,103393
1605,103394,14.370234868767122,37.576,-1.674,551.6999992,Wonwondah,Victoria,-36.88549674,142.1901574,103394
1606,103395,14.398321911232877,36.8725,0.022500008,624.9000029,Wal Wal,Victoria,-36.80985714,142.6211568,103395
1607,103396,14.250509215068492,37.171,-0.47899997,546.50000203,Riachella,Victoria,-36.83320522,142.7120571,103396
1608,103397,13.407238764931506,35.7085,-0.3415,612.10000107,Moonambel,Victoria,-36.98664076,143.3031979,103397
1609,103398,14.095646946575341,38.1895,-2.1605,504.59999948,Mount Hooghly,Victoria,-36.91415672,143.6583435,103398
1610,103399,14.614706423013699,39.143,-0.607,586.40000083,Gower,Victoria,-37.03053699,144.0993571,103399
1611,103400,13.116655335068492,36.857502,-0.3925,654.80000139,Kennington,Victoria,-36.77121251,144.3029973,103400
1612,103401,13.992044534246576,38.5635,-1.0365,626.99999827,Derrinal,Victoria,-36.89399116,144.6091648,103401
1613,103402,14.351768103561644,39.3765,-1.4235,616.69999959,Hilldene,Victoria,-37.03705981,145.0464498,103402
1614,103403,13.597112144383562,36.3625,-0.18749999,809.00000434,Euroa,Victoria,-36.76863428,145.5618526,103403
1615,103404,12.420130217534247,34.464,-2.836,821.10000409,Merton,Victoria,-36.97801197,145.7096236,103404
1616,103405,12.491060567397259,31.5265,-1.5235,1091.49999996,Maindample,Victoria,-37.02552057,145.9585914,103405
1617,103406,10.842408603041097,30.529999,-5.57,1323.30000041,Mirimbah,Victoria,-37.1152382,146.3967594,103406
1618,103407,10.713922514246574,32.518497,-4.6315002,1165.30000102,Wandiligong,Victoria,-36.790962,146.9845998,103407
1619,103408,5.360121995312329,22.867,-11.783,946.500005368,Tawonga South,Victoria,-36.76615128,147.1376716,103408
1620,103409,10.365322131561644,29.664501,-4.1855,1014.90000367,Omeo,Victoria,-37.11101804,147.5846015,103409
1621,103410,9.892320566027397,29.585499,-4.3645,831.40000358,Brumby,Victoria,-37.00929498,148.0563316,103410
1622,103411,12.421295661369864,32.535,-3.7150002,990.9000053,Wulgulmerang,Victoria,-37.0273247,148.2992581,103411
1623,103412,11.236779857260276,30.814001,-0.93599993,922.40000666,Byadbo Wilderness,New South Wales,-36.83025658,148.5823503,103412
1624,103413,11.464858339452055,31.1935,-3.7565,752.9000023,Craigie (NSW),New South Wales,-37.09246198,149.0594153,103413
1625,103414,11.255219146849315,31.264502,-1.9855,1119.19999056,Rocky Hall,New South Wales,-36.92263715,149.5097429,103414
1626,103415,13.849108336986301,33.344,-1.406,1246.80000134,Nethercote,New South Wales,-37.02505356,149.8011496,103415
1627,103416,17.267140435616437,26.7,10.2,901.40000211,Wallagoot,New South Wales,-36.76684737,149.9180726,103416
1628,104388,14.489023984931508,37.65,1.2,679.70000286,Nora Creina,South Australia,-37.32111439,139.9199171,104388
1629,104389,14.239930597260274,37.4065,2.1065,686.0000019,Kangaroo Inn,South Australia,-37.33909186,140.2152814,104389
1630,104390,14.115866684931506,38.774,0.074,643.20000433,Coonawarra (SA),South Australia,-37.29227114,140.8830314,104390
1631,104391,13.742320817260275,37.118,0.16799998,652.90000323,Wrattonbully,South Australia,-37.15020514,140.9247061,104391
1632,104392,13.610290930410958,36.8975,-0.4025,631.500003,Brimboal,Victoria,-37.39330307,141.405765,104392
